timestamp,pitch,pitch_rate,error,integral,wheel_vel,control_output,wheel_r_pos,wheel_r_vel,wheel_r_torque,wheel_l_pos,wheel_l_vel,wheel_l_torque
18.472000,-0.065853,2.318618,-0.114535,-0.072779,-25.421770,-25.421770,-548.641268,-21.518136,-0.963435,-527.598215,-21.916366,-0.566941
18.476000,-0.044493,2.389879,-0.093190,-0.073152,-25.298885,-25.298885,-548.727266,-21.733447,-0.725846,-527.685652,-21.995127,-0.302537
18.480000,-0.025676,2.187139,-0.074387,-0.073449,-25.135495,-25.135495,-548.816046,-21.538248,-0.794102,-527.774335,-21.982213,-0.284643
18.484000,-0.010283,3.284213,-0.058984,-0.073685,-25.213835,-25.213835,-548.911440,-21.456552,-1.052771,-527.872798,-22.171528,-0.138324
18.488000,0.015769,3.057499,-0.032938,-0.073817,-24.905557,-24.905557,-548.995521,-21.771389,-0.743359,-527.958605,-22.150302,-0.046571
18.492000,0.053262,4.810049,0.004541,-0.073799,-24.747843,-24.747843,-549.074330,-21.818072,-0.517342,-528.038468,-21.916803,-0.403704
18.496000,0.073993,2.597807,0.025281,-0.073698,-24.090015,-24.090015,-549.157260,-21.449848,-0.904118,-528.125713,-21.755762,-0.558737
18.500000,0.105929,-1.336371,0.057244,-0.073469,-22.963236,-22.963236,-549.246711,-21.365325,-1.106174,-528.216793,-22.064790,-0.245572
18.504000,0.130718,-4.687828,0.082021,-0.073141,-21.989532,-21.989532,-549.328683,-21.630704,-1.080831,-528.300970,-22.246315,-0.033371
18.508000,0.149329,-7.607498,0.100610,-0.072738,-21.139327,-21.139327,-549.328683,-21.630704,-1.080831,-528.300970,-22.246315,-0.033371
18.512000,0.180911,-7.333867,0.132197,-0.072209,-20.634953,-20.634953,-549.497612,-21.424451,-0.765643,-528.473926,-22.262627,0.375699
18.516000,0.199874,-4.294094,0.151165,-0.071605,-20.727580,-20.727580,-549.497612,-21.424451,-0.765643,-528.473926,-22.262627,0.375699
18.520000,0.219918,-1.334132,0.171260,-0.070920,-20.766992,-20.766992,-549.604991,-21.100397,0.055183,-528.583989,-21.546940,0.783963
18.524000,0.247013,3.320707,0.198410,-0.070126,-20.974579,-20.974579,-549.751390,-20.363623,-0.340304,-528.729430,-20.301461,-0.684254
18.528000,0.280869,2.185569,0.232310,-0.069197,-20.072801,-20.072801,-549.841128,-20.444944,-0.414407,-528.820510,-20.744896,-0.264317
18.532000,0.300874,1.450293,0.252289,-0.068188,-19.380084,-19.380084,-549.915335,-20.629664,-0.911148,-528.895483,-20.995887,-0.143462
18.536000,0.324468,-1.263912,0.275862,-0.067084,-18.277171,-18.277171,-549.988774,-20.316632,0.163607,-528.970840,-20.538421,0.749433
18.540000,0.339800,-3.687160,0.291233,-0.065919,-17.302171,-17.302171,-550.059529,-19.100534,0.465588,-529.043225,-19.833647,0.552252
18.544000,0.371018,-0.712913,0.322546,-0.064629,-17.012722,-17.012722,-550.139679,-18.567931,0.503479,-529.125964,-19.092698,1.376536
18.548000,0.393633,-1.455438,0.345225,-0.063248,-16.165559,-16.165559,-550.139679,-18.567931,0.503479,-529.125964,-19.092698,1.376536
18.552000,0.411399,1.626153,0.363079,-0.061796,-16.003180,-16.003180,-550.220980,-17.950592,0.990932,-529.206306,-17.961227,1.272720
18.556000,0.432065,3.367733,0.383817,-0.060261,-15.551422,-15.551422,-550.341781,-16.456213,0.525456,-529.332668,-16.522213,0.747495
18.560000,0.459986,4.050647,0.411812,-0.058613,-14.796221,-14.796221,-550.414837,-15.880025,0.020669,-529.402656,-16.205416,0.240268
18.564000,0.476746,4.337270,0.428617,-0.056899,-14.086091,-14.086091,-550.465842,-15.736423,0.257884,-529.454524,-16.090798,0.708758
18.568000,0.493910,2.229553,0.445794,-0.055116,-12.942120,-12.942120,-550.531803,-15.169830,0.741263,-529.521827,-15.411927,1.068657
18.572000,0.507220,2.085890,0.459166,-0.053279,-12.160322,-12.160322,-550.582041,-14.568592,0.951484,-529.573503,-14.909039,1.249522
18.576000,0.526866,2.369189,0.478867,-0.051364,-11.349533,-11.349533,-550.634388,-13.780238,1.515931,-529.627192,-14.110107,1.678988
18.580000,0.540229,1.105045,0.492309,-0.049394,-10.333326,-10.333326,-550.693638,-12.626972,0.949926,-529.687209,-12.769288,0.990627
18.584000,0.554992,0.419621,0.507198,-0.047366,-9.378786,-9.378786,-550.736494,-11.934598,1.224218,-529.731215,-12.234103,1.328039
18.588000,0.562811,1.263259,0.515078,-0.045305,-8.758044,-8.758044,-550.779733,-11.274603,1.656960,-529.775317,-11.523066,2.060210
18.592000,0.578365,2.742392,0.530700,-0.043182,-8.132117,-8.132117,-550.779733,-11.274603,1.656960,-529.775317,-11.523066,2.060210
18.596000,0.586996,2.296676,0.539446,-0.041025,-7.250116,-7.250116,-550.826136,-10.267644,1.462142,-529.822391,-10.242993,1.393496
18.600000,0.590975,1.736106,0.543490,-0.038851,-6.399747,-6.399747,-550.892384,-8.974284,1.405362,-529.887490,-9.056872,1.486145
18.604000,0.599150,1.359212,0.551723,-0.036644,-5.519643,-5.519643,-550.923256,-8.304554,1.666231,-529.919224,-8.424652,1.895502
18.608000,0.600699,1.749359,0.553338,-0.034431,-4.847255,-4.847255,-550.923256,-8.304554,1.666231,-529.919224,-8.424652,1.895502
18.612000,0.603298,2.868785,0.556043,-0.032206,-4.282230,-4.282230,-550.976370,-6.635907,1.819834,-529.973488,-6.761256,2.116881
18.616000,0.610501,3.402623,0.563306,-0.029953,-3.553538,-3.553538,-550.976370,-6.635907,1.819834,-529.973488,-6.761256,2.116881
18.620000,0.610520,3.938483,0.563413,-0.027699,-2.910904,-2.910904,-551.003406,-5.747098,1.520988,-530.001196,-5.892725,1.559488
18.624000,0.609805,1.399328,0.562744,-0.025448,-1.755716,-1.755716,-551.037825,-4.767865,1.842785,-530.035615,-4.805966,2.077213
18.628000,0.606926,1.003893,0.559923,-0.023209,-0.994449,-0.994449,-551.037825,-4.767865,1.842785,-530.035615,-4.805966,2.077213
18.632000,0.603367,0.492180,0.556446,-0.020983,-0.225794,-0.225794,-551.064766,-3.337285,2.582085,-530.062843,-3.343634,2.568030
18.636000,0.599016,0.018666,0.552157,-0.018774,0.521041,0.521041,-551.071573,-2.354738,2.251971,-530.070129,-2.344191,2.193253
18.640000,0.595613,0.902788,0.548853,-0.016579,1.044597,1.044597,-551.075983,-1.235114,1.536439,-530.075211,-1.386298,1.802188
18.644000,0.594821,1.847088,0.548165,-0.014386,1.588423,1.588423,-551.077421,-0.682177,1.939442,-530.077224,-0.822874,2.194107
18.648000,0.588134,2.309348,0.541533,-0.012220,2.134256,2.134256,-551.077325,-0.242531,2.161384,-530.076745,-0.239564,2.153494
18.652000,0.579394,2.444033,0.532845,-0.010089,2.699795,2.699795,-551.075599,0.221615,2.230698,-530.075019,0.232857,2.179905
18.656000,0.571453,1.676276,0.524951,-0.007989,3.418021,3.418021,-551.070039,0.950980,1.924677,-530.069650,0.926281,1.928811
18.660000,0.563020,0.168232,0.516589,-0.005923,4.245617,4.245617,-551.070039,0.950980,1.924677,-530.069650,0.926281,1.928811
18.664000,0.547698,-0.326798,0.501329,-0.003917,4.798377,4.798377,-551.054411,1.982554,2.313098,-530.053927,2.005502,2.287755
18.668000,0.537682,0.586625,0.491358,-0.001952,5.162204,5.162204,-551.044153,2.644360,2.549345,-530.043572,2.683064,2.519163
18.672000,0.530773,1.274201,0.484516,-0.000014,5.593084,5.593084,-551.026704,3.591876,1.961729,-530.026315,3.533496,1.958415
18.676000,0.520251,2.231651,0.474085,0.001883,5.921456,5.921456,-551.026704,3.591876,1.961729,-530.026315,3.533496,1.958415
18.680000,0.504710,2.614284,0.458602,0.003717,6.266791,6.266791,-550.988929,4.537349,1.669933,-529.989116,4.515946,1.698604
18.684000,0.493156,2.311851,0.447088,0.005505,6.761253,6.761253,-550.988929,4.537349,1.669933,-529.989116,4.515946,1.698604
18.688000,0.478888,1.343032,0.432877,0.007237,7.318159,7.318159,-550.964386,5.101251,1.297257,-529.963901,5.073488,1.415269
18.692000,0.466413,0.340342,0.420424,0.008918,7.885734,7.885734,-550.924598,5.724417,1.652793,-529.925935,5.618832,1.721489
18.696000,0.446545,-0.208835,0.400595,0.010521,8.261916,8.261916,-550.895452,6.374782,1.552347,-529.896598,6.300902,1.661852
18.700000,0.432183,-0.431945,0.386300,0.012066,8.630500,8.630500,-550.862951,6.924202,1.504418,-529.864959,6.828745,1.695796
18.704000,0.423931,-0.169799,0.378103,0.013578,8.979108,8.979108,-550.832943,7.364692,1.556154,-529.834471,7.363395,1.506413
18.708000,0.410148,-0.246253,0.364371,0.015036,9.301000,9.301000,-550.806098,7.647275,1.431388,-529.806764,7.768858,1.372878
18.712000,0.397478,-0.406406,0.351737,0.016443,9.633874,9.633874,-550.806098,7.647275,1.431388,-529.806764,7.768858,1.372878
18.716000,0.388839,-0.447704,0.343146,0.017815,9.983899,9.983899,-550.740137,8.385299,1.460703,-529.738502,8.548488,1.210220
18.720000,0.368712,0.798124,0.323049,0.019108,9.950908,9.950908,-550.740137,8.385299,1.460703,-529.738502,8.548488,1.210220
18.724000,0.365964,0.841656,0.320345,0.020389,10.327502,10.327502,-550.695556,8.835371,1.371762,-529.694400,8.925877,1.005602
18.728000,0.346510,3.224962,0.300919,0.021593,10.080431,10.080431,-550.666698,9.110502,1.405301,-529.665350,9.174648,1.324014
18.732000,0.329053,4.064963,0.283480,0.022727,10.096883,10.096883,-550.592779,9.586560,1.162891,-529.593732,9.471546,1.515098
18.736000,0.326330,3.835822,0.280781,0.023850,10.468465,10.468465,-550.549540,9.693960,0.530871,-529.550206,9.714932,0.753202
18.740000,0.303920,1.940758,0.258391,0.024883,10.857855,10.857855,-550.510519,9.608402,0.696529,-529.510993,9.547038,0.668299
18.744000,0.284936,-0.684102,0.239396,0.025841,11.387349,11.387349,-550.474566,9.821961,1.147802,-529.475616,9.780882,1.175285
18.748000,0.270683,-2.551092,0.225167,0.026742,11.826715,11.826715,-550.474566,9.821961,1.147802,-529.475616,9.780882,1.175285
18.752000,0.265232,-2.910156,0.219758,0.027621,12.108527,12.108527,-550.391444,10.309411,1.646610,-529.391534,10.379068,1.443481
18.756000,0.255985,-2.092603,0.210528,0.028463,12.132472,12.132472,-550.352615,10.753453,1.859011,-529.352226,10.824169,1.482591
18.760000,0.243221,1.709244,0.197870,0.029254,11.591498,11.591498,-550.308034,11.334210,1.307003,-529.307166,11.442876,1.387812
18.764000,0.231838,3.889984,0.186489,0.030000,11.326636,11.326636,-550.308034,11.334210,1.307003,-529.307166,11.442876,1.387812
18.768000,0.217488,5.494794,0.172179,0.030689,11.105923,11.105923,-550.201614,11.607578,0.129151,-529.200554,11.637140,-0.110409
18.772000,0.208097,4.506641,0.162777,0.031340,11.372701,11.372701,-550.159525,11.202334,-0.011882,-529.156931,11.477500,-0.232490
18.776000,0.191441,0.450089,0.146095,0.031924,12.052046,12.052046,-550.159525,11.202334,-0.011882,-529.156931,11.477500,-0.232490
18.780000,0.180247,-0.805779,0.134889,0.032464,12.306430,12.306430,-550.076786,11.081064,0.403267,-529.070070,11.244728,0.199769
18.784000,0.154989,-2.466731,0.109630,0.032902,12.428206,12.428206,-550.076786,11.081064,0.403267,-529.070070,11.244728,0.199769
18.788000,0.138256,-1.359904,0.092929,0.033274,12.160436,12.160436,-549.981008,11.503647,1.448938,-528.977072,11.564271,1.052429
18.792000,0.120104,2.595719,0.074783,0.033573,11.367445,11.367445,-549.933838,11.731429,1.302320,-528.929614,11.641616,1.011878
18.796000,0.118783,3.131894,0.073477,0.033867,11.356146,11.356146,-549.933838,11.731429,1.302320,-528.929614,11.641616,1.011878
18.800000,0.104224,5.093027,0.058939,0.034103,10.924925,10.924925,-549.841991,11.691159,-0.320561,-528.838439,11.669062,-0.285273
18.804000,0.091539,3.895546,0.046232,0.034288,11.036109,11.036109,-549.793287,11.210661,-0.001013,-528.789639,11.240240,-0.026976
18.808000,0.082476,2.172539,0.037123,0.034436,11.267974,11.267974,-549.752924,11.191574,-0.280733,-528.749180,11.216173,-0.483853
18.812000,0.064097,-0.419664,0.018742,0.034511,11.512442,11.512442,-549.752924,11.191574,-0.280733,-528.749180,11.216173,-0.483853
18.816000,0.054464,-2.297199,0.009090,0.034548,11.727616,11.727616,-549.698468,10.993940,-0.002186,-528.695395,11.021788,-0.002063
18.820000,0.035676,-3.085472,-0.009700,0.034509,11.623535,11.623535,-549.614770,11.354052,0.413207,-528.608533,11.401523,0.492621
18.824000,0.022923,-2.622310,-0.022414,0.034419,11.363088,11.363088,-549.555233,11.394815,0.433545,-528.551968,11.402962,0.456089
18.828000,0.002550,0.429643,-0.042785,0.034248,10.544180,10.544180,-549.522923,11.249214,0.565354,-528.515727,11.343013,0.467834
18.832000,-0.006577,2.229689,-0.051923,0.034040,10.061022,10.061022,-549.483519,11.138530,0.352043,-528.478624,11.288910,0.093219
18.836000,-0.014920,6.254365,-0.060273,0.033799,9.198264,9.198264,-549.483519,11.138530,0.352043,-528.478624,11.288910,0.093219
18.840000,-0.028726,5.445805,-0.074111,0.033503,9.073322,9.073322,-549.401930,10.564831,-0.642730,-528.395885,10.654186,-1.042064
18.844000,-0.044831,3.804952,-0.090245,0.033142,9.041336,9.041336,-549.359938,9.994393,-1.160441,-528.353605,9.934057,-1.188038
18.848000,-0.058564,0.664560,-0.104043,0.032726,9.274379,9.274379,-549.320438,9.531407,-0.779891,-528.314296,9.451484,-0.640889
18.852000,-0.074398,-1.392830,-0.119924,0.032246,9.277660,9.277660,-549.284485,9.458911,-0.551243,-528.279111,9.285991,-0.468370
18.856000,-0.098557,-0.002264,-0.144094,0.031670,8.563896,8.563896,-549.240958,9.277217,-0.019751,-528.236543,9.167253,0.119068
18.860000,-0.108770,-0.084750,-0.154322,0.031052,8.254563,8.254563,-549.209608,9.023299,0.334754,-528.204617,9.089878,0.249166
18.864000,-0.116774,1.859838,-0.162344,0.030403,7.616681,7.616681,-549.176723,8.772472,-0.251180,-528.169144,8.802519,-0.285405
18.868000,-0.122137,2.611888,-0.167734,0.029732,7.206101,7.206101,-549.145947,8.444486,-0.327026,-528.139135,8.425530,-0.341171
18.872000,-0.136109,4.254056,-0.181740,0.029005,6.522586,6.522586,-549.114309,8.155733,-1.033441,-528.109894,8.081220,-0.849236
18.876000,-0.146760,4.199592,-0.192424,0.028235,6.153497,6.153497,-549.082191,7.842158,-1.066889,-528.075954,7.710449,-0.774281
18.880000,-0.160158,1.925553,-0.205856,0.027412,6.111288,6.111288,-549.053717,7.369350,-1.377985,-528.049685,7.305718,-1.327237
18.884000,-0.168204,1.607185,-0.213945,0.026556,5.790212,5.790212,-549.029269,6.884283,-1.180010,-528.025045,6.844263,-1.015847
18.888000,-0.187941,0.654057,-0.233730,0.025621,5.410972,5.410972,-549.002137,6.610866,-0.799639,-527.998392,6.595114,-0.770148
18.892000,-0.191852,1.489275,-0.237667,0.024671,4.912779,4.912779,-549.002137,6.610866,-0.799639,-527.998392,6.595114,-0.770148
18.896000,-0.202831,2.187422,-0.248687,0.023676,4.338557,4.338557,-548.969444,6.188792,-0.578174,-527.965316,6.198010,-0.589192
18.900000,-0.211031,2.624936,-0.256922,0.022648,3.831360,3.831360,-548.932820,5.455467,-0.897218,-527.928980,5.423938,-0.805087
18.904000,-0.225753,3.171580,-0.271684,0.021561,3.208095,3.208095,-548.909714,4.950332,-0.946138,-527.906258,4.878433,-0.860649
18.908000,-0.231414,3.235495,-0.277397,0.020452,2.768053,2.768053,-548.893512,4.555266,-1.264436,-527.890151,4.532117,-1.146011
18.912000,-0.244024,3.519646,-0.290044,0.019292,2.190929,2.190929,-548.879610,4.135007,-1.500243,-527.876345,4.068611,-1.366146
18.916000,-0.246571,3.388531,-0.292636,0.018121,1.801688,1.801688,-548.866667,3.607949,-1.334779,-527.863210,3.462078,-1.160875
18.920000,-0.259887,1.688759,-0.306009,0.016897,1.532368,1.532368,-548.866667,3.607949,-1.334779,-527.863210,3.462078,-1.160875
18.924000,-0.269274,1.908573,-0.315457,0.015635,0.971522,0.971522,-548.851998,2.939614,-1.187577,-527.849309,2.893052,-1.069782
18.928000,-0.274981,1.491062,-0.321203,0.014350,0.555987,0.555987,-548.835987,2.182224,-1.037871,-527.834640,2.029907,-0.835291
18.932000,-0.279076,2.252028,-0.325341,0.013049,-0.045975,-0.045975,-548.830618,1.814031,-1.294041,-527.829942,1.650931,-1.038527
18.936000,-0.280923,2.501100,-0.327224,0.011740,-0.536313,-0.536313,-548.826016,1.218502,-1.072611,-527.825628,1.110696,-0.898466
18.940000,-0.286460,3.546208,-0.332818,0.010409,-1.213767,-1.213767,-548.826016,1.218502,-1.072611,-527.825628,1.110696,-0.898466
18.944000,-0.284603,3.212780,-0.331007,0.009085,-1.565661,-1.565661,-548.823332,0.787207,-1.271302,-527.823710,0.628312,-1.063996
18.948000,-0.284513,2.261324,-0.330961,0.007761,-1.833609,-1.833609,-548.823044,0.320178,-1.450653,-527.823614,0.215377,-1.253473
18.952000,-0.286891,1.796212,-0.333393,0.006427,-2.217134,-2.217134,-548.824866,-0.221275,-1.605121,-527.825819,-0.315224,-1.454377
18.956000,-0.288546,1.296188,-0.335081,0.005087,-2.587990,-2.587990,-548.827071,-0.513265,-1.726387,-527.828887,-0.672896,-1.403430
18.960000,-0.287347,1.630812,-0.333921,0.003751,-3.065062,-3.065062,-548.831961,-0.957933,-1.384941,-527.833681,-1.027921,-1.228614
18.964000,-0.284102,1.836875,-0.330714,0.002429,-3.491538,-3.491538,-548.844328,-1.633174,-1.532572,-527.847199,-1.816907,-1.234147
18.968000,-0.281480,1.475469,-0.328128,0.001116,-3.825629,-3.825629,-548.856313,-2.180794,-1.371270,-527.859855,-2.304794,-1.203784
18.972000,-0.276334,1.373713,-0.323035,-0.000176,-4.167157,-4.167157,-548.864174,-2.445244,-1.671874,-527.867908,-2.545844,-1.473849
18.976000,-0.269705,1.620041,-0.316431,-0.001442,-4.541152,-4.541152,-548.877405,-2.848676,-1.588697,-527.882097,-3.031910,-1.273542
18.980000,-0.265562,0.576274,-0.312334,-0.002691,-4.720574,-4.720574,-548.890060,-3.154810,-1.596463,-527.895711,-3.369350,-1.283579
18.984000,-0.260608,0.753715,-0.307413,-0.003921,-5.091323,-5.091323,-548.902715,-3.448902,-1.678970,-527.908846,-3.625721,-1.439741
18.988000,-0.262745,0.073678,-0.309578,-0.005159,-5.404149,-5.404149,-548.919781,-3.874362,-1.312260,-527.926008,-3.963958,-1.108162
18.992000,-0.257642,-0.485453,-0.304514,-0.006377,-5.644198,-5.644198,-548.936175,-4.192152,-1.440557,-527.942785,-4.279904,-1.333783
18.996000,-0.248693,-0.799067,-0.295597,-0.007559,-5.868163,-5.868163,-548.959473,-4.601668,-1.319151,-527.966658,-4.683696,-1.121685
19.000000,-0.246183,-0.442386,-0.293129,-0.008732,-6.280246,-6.280246,-548.974908,-4.811704,-1.322105,-527.982190,-4.835061,-1.288211
19.004000,-0.240178,-0.671819,-0.287143,-0.009881,-6.542698,-6.542698,-548.996001,-5.077306,-1.285703,-528.003857,-5.148172,-1.130540
19.008000,-0.232521,-0.497016,-0.279515,-0.010999,-6.844250,-6.844250,-549.021120,-5.391073,-1.458206,-528.029935,-5.501617,-1.244371
19.012000,-0.218920,-0.754321,-0.265949,-0.012062,-6.983445,-6.983445,-549.047101,-5.643782,-1.450514,-528.055821,-5.770621,-1.187792
19.016000,-0.221222,-1.258467,-0.268278,-0.013136,-7.274455,-7.274455,-549.067906,-5.869119,-1.584015,-528.077584,-5.988491,-1.457239
19.020000,-0.215461,-2.074403,-0.262541,-0.014186,-7.408200,-7.408200,-549.092354,-6.140402,-1.332084,-528.102319,-6.264436,-1.076504
19.024000,-0.208365,-2.147522,-0.255473,-0.015208,-7.643076,-7.643076,-549.121979,-6.457621,-1.278548,-528.132807,-6.561869,-1.099677
19.028000,-0.204915,-2.611745,-0.252055,-0.016216,-7.850808,-7.850808,-549.146331,-6.658296,-1.213445,-528.156872,-6.756014,-1.049788
19.032000,-0.197355,-2.784790,-0.244516,-0.017194,-8.048794,-8.048794,-549.174709,-6.869534,-1.286874,-528.186497,-7.029440,-0.961412
19.036000,-0.186216,-2.284517,-0.233403,-0.018128,-8.303913,-8.303913,-549.202705,-7.084380,-1.167569,-528.214779,-7.217195,-1.020413
19.040000,-0.179368,-2.322776,-0.226576,-0.019034,-8.510035,-8.510035,-549.233384,-7.358801,-1.154765,-528.245363,-7.421802,-1.015500
19.044000,-0.171061,-2.291467,-0.218295,-0.019907,-8.699768,-8.699768,-549.261283,-7.524054,-1.209679,-528.273742,-7.599413,-1.109389
19.048000,-0.165826,-2.511880,-0.213079,-0.020759,-8.876707,-8.876707,-549.296565,-7.840106,-1.090965,-528.309311,-7.897400,-0.992122
19.052000,-0.157324,-2.850543,-0.204609,-0.021578,-8.983488,-8.983488,-549.296565,-7.840106,-1.090965,-528.309311,-7.897400,-0.992122
19.056000,-0.151402,-3.712134,-0.198708,-0.022373,-9.024519,-9.024519,-549.332997,-8.027057,-1.134965,-528.345743,-8.092406,-1.025316
19.060000,-0.144415,-4.235613,-0.191734,-0.023140,-9.101097,-9.101097,-549.392918,-8.282161,-1.051117,-528.406911,-8.416651,-0.977269
19.064000,-0.133888,-4.723596,-0.181226,-0.023864,-9.127641,-9.127641,-549.423694,-8.393794,-0.951528,-528.438261,-8.497490,-0.864424
19.068000,-0.126127,-4.189492,-0.173476,-0.024558,-9.350952,-9.350952,-549.457058,-8.517284,-0.958431,-528.471146,-8.550369,-0.821753
19.072000,-0.119904,-2.858348,-0.167264,-0.025227,-9.720144,-9.720144,-549.492243,-8.588503,-0.793710,-528.509496,-8.612360,-0.700525
19.076000,-0.108145,-1.770497,-0.155513,-0.025849,-9.966239,-9.966239,-549.531839,-8.751705,-1.080472,-528.546886,-8.721081,-1.015096
19.080000,-0.097883,-2.247547,-0.145266,-0.026430,-9.951025,-9.951025,-549.563574,-8.959615,-1.253062,-528.577470,-8.909869,-1.312354
19.084000,-0.097301,-3.463294,-0.144706,-0.027009,-9.925740,-9.925740,-549.601060,-9.240316,-1.226233,-528.615820,-9.214002,-1.274440
19.088000,-0.092236,-4.400868,-0.139672,-0.027568,-9.887519,-9.887519,-549.643436,-9.408593,-0.997218,-528.656566,-9.337872,-0.988859
19.092000,-0.089956,-4.893103,-0.137409,-0.028118,-9.955313,-9.955313,-549.643436,-9.408593,-0.997218,-528.656566,-9.337872,-0.988859
19.096000,-0.087314,-4.074513,-0.134767,-0.028657,-10.237970,-10.237970,-549.683991,-9.381277,-0.728463,-528.697696,-9.344355,-0.841103
19.100000,-0.081439,-3.531479,-0.128901,-0.029172,-10.427465,-10.427465,-549.718602,-9.468714,-0.672075,-528.732210,-9.391267,-0.751983
19.104000,-0.079069,-2.149459,-0.126538,-0.029678,-10.798550,-10.798550,-549.788781,-9.562403,-0.916668,-528.801527,-9.574218,-1.020387
